Dataset,#TrainingRelease,Classifier,Feature Selection,Balancing,Sensitivity,Accuracy,Precision,Recall,AUC,Kappa,NPofB20
STORM,13,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,51.260,0.941,0.279,0.945,0.184,0.3325746079919069
STORM,13,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,96.563,0.955,0.995,0.956,0.922,0.44840667678300455
STORM,14,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,97.837,0.996,0.971,0.995,0.952,0.4489023467070401
STORM,14,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,54.185,0.992,0.308,0.989,0.229,0.36109008327024983
STORM,14,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,99.418,0.995,0.996,0.996,0.987,0.4564723694171082
STORM,15,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,77.767,0.666,0.984,0.817,0.571,0.29681576952236544
STORM,15,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,75.017,0.900,0.482,0.922,0.464,0.3582259287338893
STORM,15,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,77.899,0.665,0.997,0.801,0.575,0.3062926459438969
STORM,16,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,56.146,0.446,0.014,0.803,0.001,0.3582259287338893
STORM,16,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,56.229,0.478,0.017,0.817,0.003,0.3593631539044731
STORM,17,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,57.285,0.444,0.014,0.786,0.001,0.35188789412222654
STORM,17,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,56.904,0.369,0.018,0.798,-0.005,0.3390424289606851
STORM,1,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.6425438596491229
STORM,1,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,99.831,1.000,0.996,0.999,0.996,0.6776315789473685
STORM,1,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,99.132,1.000,0.981,1.000,0.982,0.5691318327974276
STORM,2,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,99.711,1.000,0.994,0.998,0.994,0.5916398713826366
STORM,2,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,67.380,1.000,0.557,0.981,0.399,0.8349731663685152
STORM,3,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,99.177,0.999,0.990,0.997,0.979,0.8389982110912343
STORM,3,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,78.242,1.000,0.704,0.848,0.557,0.5509838998211091
STORM,4,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,97.647,0.993,0.978,0.994,0.924,0.3555914972273567
STORM,4,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,81.024,0.999,0.768,0.993,0.549,0.24745841035120147
STORM,4,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,91.830,0.996,0.904,0.941,0.766,0.32031430552345735
STORM,5,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,98.818,1.000,0.985,1.000,0.962,0.3650391524643022
STORM,5,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,83.102,0.999,0.793,0.997,0.586,0.2690004606172271
STORM,5,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,92.236,1.000,0.905,0.932,0.779,0.340935268371343
STORM,6,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,98.543,0.989,0.993,0.984,0.954,0.3615330684739425
STORM,6,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,82.782,0.993,0.790,0.986,0.589,0.2727272727272727
STORM,6,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,91.074,0.989,0.898,0.930,0.756,0.3466573165030388
STORM,7,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,87.041,0.881,0.948,0.777,0.659,0.36408335284476706
STORM,7,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,73.511,0.872,0.740,0.796,0.414,0.2755794895808944
STORM,7,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,81.589,0.878,0.864,0.800,0.550,0.3519906323185012
STORM,8,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,95.003,0.960,0.968,0.937,0.882,0.41812865497076024
STORM,8,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,68.585,0.842,0.672,0.811,0.346,0.317495126705653
STORM,8,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,91.015,0.957,0.910,0.924,0.796,0.41106237816764135
STORM,9,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,61.686,0.925,0.484,0.793,0.307,0.3654970760233918
STORM,9,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,55.477,0.919,0.389,0.830,0.231,0.37037037037037035
STORM,9,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,59.684,0.931,0.450,0.875,0.284,0.3601364522417154
STORM,10,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,56.177,0.935,0.393,0.784,0.244,0.33438947111869366
STORM,10,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,49.027,0.947,0.278,0.864,0.169,0.34828174506458687
STORM,10,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,54.951,0.934,0.375,0.870,0.230,0.34048257372654156
STORM,11,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,58.174,0.936,0.424,0.777,0.268,0.3240223463687151
STORM,11,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,45.502,0.944,0.225,0.866,0.132,0.34053922759290745
STORM,11,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,54.783,0.931,0.373,0.868,0.227,0.32353655574447415
STORM,12,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,99.631,1.000,0.995,1.000,0.991,0.43915472431382074
STORM,12,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,80.262,0.992,0.720,0.989,0.605,0.38838960408064127
STORM,12,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,99.144,1.000,0.988,0.997,0.980,0.4384260383774593
STORM,13,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,96.863,0.955,0.999,0.960,0.929,0.4463834092058675
STORM,13,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,82.229,0.947,0.774,0.939,0.635,0.41021750126454226
STORM,13,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,96.429,0.955,0.992,0.952,0.919,0.4466363176530096
STORM,14,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,99.933,1.000,0.999,1.000,0.999,0.45571536714610145
STORM,14,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,84.939,0.965,0.800,0.971,0.690,0.42291193540247285
STORM,14,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,99.601,1.000,0.994,0.999,0.991,0.45596770123643704
STORM,15,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,77.883,0.665,0.997,0.928,0.574,0.32410917361637603
STORM,15,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,81.130,0.711,0.957,0.914,0.631,0.32107657316148597
STORM,15,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,77.916,0.665,0.996,0.803,0.575,0.3066717210007581
STORM,16,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,58.781,0.668,0.113,0.802,0.077,0.3536770280515542
STORM,16,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,59.592,0.859,0.090,0.837,0.088,0.36542835481425323
STORM,16,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,58.499,0.655,0.107,0.814,0.069,0.3498862774829416
STORM,17,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,59.321,0.626,0.110,0.803,0.069,0.35188789412222654
STORM,17,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,58.874,0.725,0.054,0.821,0.045,0.3503308680420397
STORM,17,IBK,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,58.642,0.579,0.104,0.809,0.054,0.33242506811989103
STORM,1,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,65.456,1.000,0.103,0.552,0.124,0.4583333333333333
STORM,1,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,99.747,1.000,0.993,0.997,0.995,0.6776315789473685
STORM,1,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,87.337,1.000,0.719,0.859,0.737,0.3954983922829582
STORM,2,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,99.711,1.000,0.994,0.997,0.994,0.5916398713826366
STORM,2,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,41.310,1.000,0.203,0.601,0.118,0.11767337807606264
STORM,3,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,76.037,0.999,0.675,0.836,0.522,0.5275167785234899
STORM,3,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,78.242,1.000,0.704,0.852,0.557,0.5509838998211091
STORM,4,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,28.972,1.000,0.128,0.564,0.052,0.12826438641090826
STORM,4,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,64.627,1.000,0.566,0.783,0.326,0.22065619223659888
STORM,4,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,77.654,0.999,0.727,0.861,0.494,0.30575456436330023
STORM,5,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,34.002,1.000,0.190,0.595,0.080,0.17576595254549643
STORM,5,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,68.586,1.000,0.614,0.807,0.372,0.23376324274527868
STORM,5,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,83.515,1.000,0.798,0.899,0.594,0.33655839668279197
STORM,6,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,40.093,0.998,0.251,0.624,0.118,0.19869097709209912
STORM,6,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,67.544,0.996,0.596,0.794,0.368,0.22879177377892032
STORM,6,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,87.246,0.990,0.849,0.907,0.672,0.34618980832164564
STORM,7,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,46.466,0.819,0.328,0.571,0.097,0.2395784543325527
STORM,7,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,60.586,0.862,0.537,0.659,0.246,0.24233200655584172
STORM,7,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,77.314,0.874,0.800,0.752,0.474,0.3480093676814988
STORM,8,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,52.162,0.935,0.330,0.640,0.200,0.27443334145747017
STORM,8,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,47.922,0.863,0.292,0.594,0.134,0.18518518518518517
STORM,8,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,87.902,0.957,0.864,0.888,0.733,0.40960038986354774
STORM,9,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,43.311,0.952,0.189,0.584,0.112,0.31676413255360625
STORM,9,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,36.429,0.908,0.088,0.534,0.044,0.29678362573099415
STORM,9,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,43.194,0.947,0.188,0.582,0.110,0.31432748538011696
STORM,10,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,38.570,0.965,0.115,0.553,0.069,0.2988057518888618
STORM,10,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,33.048,0.921,0.034,0.514,0.017,0.2856446502559103
STORM,10,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,38.855,0.963,0.120,0.555,0.071,0.29783085547160615
STORM,11,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,36.422,0.951,0.084,0.537,0.048,0.2863735729900413
STORM,11,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,32.058,0.937,0.018,0.508,0.009,0.2761719698809813
STORM,11,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,36.438,0.944,0.085,0.537,0.047,0.28515909642943893
STORM,12,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,65.123,1.000,0.495,0.748,0.377,0.3333333333333333
STORM,12,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,34.592,0.995,0.054,0.527,0.034,0.2511537527325723
STORM,12,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,98.674,1.000,0.981,0.990,0.969,0.4384260383774593
STORM,13,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,86.568,0.956,0.835,0.880,0.718,0.41917530989122187
STORM,13,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,36.643,0.959,0.041,0.519,0.026,0.27794638340920585
STORM,13,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,95.845,0.955,0.983,0.947,0.906,0.4466363176530096
STORM,14,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,71.776,1.000,0.572,0.786,0.477,0.36235175372192785
STORM,14,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,35.929,1.000,0.029,0.514,0.020,0.2843805198082261
STORM,14,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,99.168,1.000,0.988,0.994,0.982,0.45596770123643704
STORM,15,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,84.476,0.875,0.753,0.834,0.680,0.44368600682593856
STORM,15,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,57.969,0.963,0.040,0.519,0.043,0.12585291887793784
STORM,15,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,77.816,0.665,0.992,0.802,0.573,0.3066717210007581
STORM,16,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,55.881,0.387,0.016,0.498,-0.004,0.24071266110689918
STORM,16,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,56.113,0.427,0.012,0.500,-0.001,0.25018953752843065
STORM,17,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,57.086,0.348,0.009,0.498,-0.004,0.23277539898793304
STORM,17,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,56.838,0.347,0.016,0.497,-0.007,0.21759439470611133
STORM,1,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,62.331,1.000,0.022,1.000,0.027,0.6666666666666666
STORM,1,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,99.747,1.000,0.993,0.999,0.995,0.6776315789473685
STORM,1,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,77.713,1.000,0.505,1.000,0.529,0.5691318327974276
STORM,2,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,99.711,1.000,0.994,0.998,0.994,0.5916398713826366
STORM,2,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,41.475,1.000,0.205,0.981,0.120,0.8291592128801432
STORM,3,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,76.004,0.999,0.675,0.997,0.521,0.8389982110912343
STORM,3,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,78.242,1.000,0.704,0.848,0.557,0.5509838998211091
STORM,4,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,35.956,1.000,0.214,0.992,0.092,0.22573937153419593
STORM,4,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,67.489,1.000,0.601,0.991,0.358,0.2128003696857671
STORM,4,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,77.654,0.999,0.727,0.941,0.494,0.3006702103073723
STORM,5,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,37.641,1.000,0.234,1.000,0.102,0.26116996775679413
STORM,5,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,70.799,1.000,0.641,0.997,0.399,0.2160294795025334
STORM,5,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,83.515,1.000,0.798,0.932,0.594,0.33655839668279197
STORM,6,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,34.659,0.997,0.183,0.987,0.082,0.288852535639168
STORM,6,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,70.794,0.996,0.637,0.983,0.408,0.21757419957934096
STORM,6,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,87.246,0.990,0.849,0.930,0.672,0.34618980832164564
STORM,7,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,36.671,0.756,0.176,0.784,0.019,0.2938421915242332
STORM,7,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,62.302,0.866,0.562,0.793,0.267,0.2310934207445563
STORM,7,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,77.314,0.874,0.800,0.800,0.474,0.3475409836065574
STORM,8,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,39.812,0.919,0.141,0.934,0.074,0.37962962962962965
STORM,8,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,51.994,0.881,0.352,0.836,0.180,0.18421052631578946
STORM,8,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,87.902,0.957,0.864,0.924,0.733,0.4093567251461988
STORM,9,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,43.042,0.956,0.184,0.787,0.110,0.34819688109161795
STORM,9,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,36.429,0.908,0.088,0.830,0.044,0.34307992202729043
STORM,9,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,43.446,0.947,0.192,0.875,0.113,0.34673489278752434
STORM,10,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,38.486,0.965,0.114,0.780,0.068,0.33048988544967095
STORM,10,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,33.048,0.921,0.034,0.864,0.017,0.35071898610772606
STORM,10,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,38.872,0.963,0.120,0.869,0.071,0.33560809164026323
STORM,11,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,36.422,0.953,0.084,0.773,0.048,0.3186786495020646
STORM,11,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,32.058,0.937,0.018,0.866,0.009,0.3451542385231965
STORM,11,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,36.438,0.944,0.085,0.868,0.047,0.3186786495020646
STORM,12,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,60.910,1.000,0.434,1.000,0.322,0.41510808841389363
STORM,12,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,36.808,0.997,0.086,0.994,0.054,0.2324508136992956
STORM,12,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,98.691,1.000,0.981,0.997,0.970,0.4384260383774593
STORM,13,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,63.975,0.949,0.480,0.950,0.349,0.42286292362164896
STORM,13,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,38.528,0.953,0.072,0.940,0.045,0.25012645422357105
STORM,13,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,95.845,0.955,0.983,0.952,0.906,0.4463834092058675
STORM,14,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,77.883,1.000,0.665,0.999,0.574,0.4345193035579107
STORM,14,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,37.910,1.000,0.059,0.981,0.041,0.288922533434267
STORM,14,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,99.168,1.000,0.988,0.999,0.982,0.45571536714610145
STORM,15,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,73.062,0.673,0.746,0.812,0.459,0.29037149355572406
STORM,15,NAIVE_BAYES,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,59.924,0.974,0.085,0.919,0.093,0.3453373768006065
STORM,15,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,77.816,0.665,0.992,0.803,0.573,0.3066717210007581
STORM,16,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,56.047,0.394,0.011,0.802,-0.002,0.3567096285064443
STORM,16,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,56.113,0.427,0.012,0.814,-0.001,0.3498862774829416
STORM,17,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,57.103,0.357,0.010,0.808,-0.004,0.34838458544180617
STORM,17,IBK,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,56.838,0.347,0.016,0.809,-0.007,0.3320358115998443
STORM,1,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.6578947368421053
STORM,1,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.578,1.000,0.989,0.999,0.991,0.6776315789473685
STORM,1,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.132,1.000,0.981,1.000,0.982,0.5803858520900321
STORM,2,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.638,1.000,0.992,0.998,0.993,0.5916398713826366
STORM,2,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,67.380,1.000,0.557,0.988,0.399,0.8358676207513417
STORM,3,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.671,0.999,0.997,0.997,0.992,0.8389982110912343
STORM,3,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,76.498,1.000,0.681,0.951,0.530,0.528175313059034
STORM,4,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,77.560,1.000,0.725,0.996,0.494,0.3234750462107209
STORM,4,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,80.911,0.999,0.767,0.994,0.547,0.24422365988909428
STORM,4,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,95.858,0.996,0.953,0.984,0.872,0.338724584103512
STORM,5,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.775,1.000,0.997,1.000,0.993,0.37793643482266237
STORM,5,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,85.184,0.999,0.819,0.999,0.625,0.28374021188392445
STORM,5,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,99.775,1.000,0.997,1.000,0.993,0.37977890373099954
STORM,6,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,98.805,0.985,1.000,0.990,0.962,0.3736854405234868
STORM,6,NAIVE_BAYES,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,86.891,0.993,0.842,0.989,0.667,0.29562982005141386
STORM,6,IBK,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,98.786,0.985,1.000,0.970,0.961,0.37462023837345176
